,temp_c,temp_anomaly,humidity,wind_speed,precip_mm,precip_anomaly,pressure,drought_index,flood_risk,wildfire_risk,extreme_event_index,sst_anomaly,co2_ppm
2010-01-11,20.786096056189848,0.024697451652054586,81.48285931377437,5.43128910712792,2.293600355335771,0.31957692709185737,1013.8920432016192,-0.05709423938629321,0.1,0.13549678066103563,0.17311877936351613,0.26886705530368293,395.93708663889566
2010-01-12,20.95080759129193,0.030573886923643462,80.93630104678098,5.596795584962053,0.27629295860698094,-1.6977304696369329,1014.235882287776,-0.023191314474950195,0.1,0.09353120371367087,0.16111674980646562,0.3366200051432937,395.61850742474405
2010-01-13,22.53496954181826,0.474170495116807,80.57576992786286,6.702920484804811,3.2297840181900206,1.2557605899461068,1012.9049557669987,0.13658367871003851,0.1,0.11244956811361478,0.21115191994576515,0.29576471277072547,395.79853716905427
2010-01-14,18.392654640726057,0.0678092594224044,77.89766219272391,6.427828412875094,4.9202020576078525,2.9461786293639385,1014.219936601952,-0.5796299540012805,0.1,0.09914005013468373,0.16652294098264556,0.48963302606389764,395.36259964353127
2010-01-15,18.936891995033434,0.8199363094376994,88.07587838067406,7.637255715107463,0.8742349407467845,-1.099788487497129,1014.2769465672817,-0.5226140368193176,0.1,0.0867053043185602,0.238005222239338,0.27300791589753065,394.78712593525137
2010-01-16,21.428957892679925,0.3380413617974608,81.49682556317136,5.91991411422206,2.4472837017629074,0.4732602735189937,1011.9955986096899,-0.19082844206952923,0.11251796880086849,0.10767023955785346,0.19986059868736267,0.2362360235671504,394.8143311464829
2010-01-17,20.69391933467221,-0.16033827197143505,74.29221641793717,5.124662034811199,0.3208167463876412,-1.6532066818562725,1015.4529137584793,-0.291742137242112,0.11478546701661235,0.08193647492739314,0.17505040978034514,0.5363676767287078,395.2300699028576
2010-01-18,23.513318993996638,0.19732205832890015,80.47280194011857,5.677030451733101,2.347640325253007,0.3736168970090932,1010.3806958740535,0.09509689356499154,0.14702109144542397,0.09606147620967768,0.1926569761294205,0.27326235851715297,395.5956784493154
2010-01-19,21.23316409552047,0.05383444307810656,83.08537163234598,6.330427046507474,0.043377851543694994,-1.9306455767002189,1018.2814675206032,-0.24227730771245842,0.12563720524521615,0.10379611017308923,0.17421343893330227,0.2528794830776834,395.0942679266042
2010-01-20,20.38808921425306,-0.39559901159211575,76.46836612937452,6.97966550407007,0.3268539934758929,-1.6471694347680208,1015.6745091296265,-0.3624481694505152,0.1,0.09725288527375582,0.19873576674133833,-0.1330194957193579,395.21060381511836
2010-01-21,26.30652653378424,0.7558596017094275,84.93547345702076,4.545534747343622,2.4749312694836854,0.5009078412397716,1016.7299356070433,0.47646808905483484,0.1,0.12150291954279915,0.2420368360337825,0.1592649982362418,395.62584945284135
2010-01-22,23.085208620790645,0.5001836604070985,81.47370880475351,6.069565981708283,2.4885497491459465,0.5145263209020328,1016.0917800849796,-0.04874146898631103,0.1,0.13287139392039143,0.2198797842168273,0.20238467343861738,396.2864094403777
2010-01-23,23.83230183828258,0.4623418296823322,67.91977954245532,7.718715285710388,2.0497724257067262,0.0757489974628125,1014.7630147984762,0.029395410728138702,0.1,0.12433316556032473,0.21353413263633064,0.26491980966612194,396.0606132125481
2010-01-24,21.00713769000916,0.36505182308479694,81.19334463604764,5.9167813477283016,1.2977401771736505,-0.6762832510702632,1013.3844301037801,-0.4162988691770505,0.1,0.0812715442967393,0.19088664559750151,0.231244309772273,395.50056378096485
2010-01-25,22.926114443009368,-0.08621487924295285,77.72181644683657,7.135475822487023,2.2472946804754947,0.273271252231581,1014.9582940325888,-0.15453407109693948,0.1,0.08656254664941346,0.16459025191911933,0.5748981103069897,395.99416775737023
2010-01-26,24.3937812055429,0.19616974022322248,82.48898582846326,6.744698335052955,2.9726784888689948,0.998655060625081,1016.7582023194406,0.027178863152904825,0.10780490385287189,0.10316668368357601,0.18290845028325664,0.2257634509894324,395.345065418111
2010-01-27,22.025768770659706,0.6065547064755488,84.56941741187671,7.254187384176274,6.79132499705878,4.817301568814866,1013.5185589503748,-0.41368170696728745,0.17195210316097004,0.16201392515436805,0.2608452791421563,0.24306087916819089,395.6157901185935
2010-01-28,25.23368945409545,0.05131746445757773,80.86352840873417,5.534927483621299,4.38999269125367,2.415969263009756,1015.5551963431717,0.020149552800770604,0.1624024598744438,0.1341449942312988,0.19409598267748057,0.4165977752992462,395.25687050333005
2010-01-29,23.434225329190898,-0.38029057815296335,88.24746114504923,5.585249142642972,3.164951389485437,1.1909279612415233,1011.6973670437864,-0.2766342977616187,0.20366073697062648,0.13555867679326153,0.23979488194446272,0.1672983204872046,396.3375196907084
2010-01-30,24.203950901571332,0.32355526975835297,79.05524427332153,6.456473412469654,2.373297582150857,0.3992741539069431,1013.7769089071155,-0.1890428711669418,0.20232816705525947,0.09094391711254418,0.2203371522261764,0.7024872680601737,396.01906404767544
2010-01-31,23.73434227714098,0.3614931739197202,83.09453527856407,4.94910486323962,1.707362259023857,-0.26666116922005667,1013.7515431639025,-0.29799476028830396,0.22730134913474098,0.0969440325943679,0.23342293191070468,0.5520601517275352,396.11868987778496
2010-02-01,28.79126580753892,0.45690578000609633,84.01090882444142,6.256272224944656,0.2570509113259389,-1.7169725169179748,1018.904054626997,0.44144899237378643,0.18964757606228438,0.09919949342681718,0.2323446988473401,0.15983664486112129,396.6373104499476
2010-02-02,25.207161624179633,0.6468880789468011,79.50929356355172,6.823123479612319,0.36198130671408374,-1.61204212152983,1012.9421973731761,-0.12640178061769658,0.1953859683650328,0.08525368578821482,0.24888070414065444,0.5978974832170441,395.7722055975026
2010-02-03,23.264629857471196,0.6315858809000023,83.89379714637968,8.39865112156467,3.4327055005267084,1.4586820722827947,1016.4871325606746,-0.47594165059960847,0.25132570816480526,0.0810672893203356,0.2628764873355425,0.6411000514111376,396.5403849601367
2010-02-04,27.169442955882573,0.5297791921072722,77.02453645956436,7.06002412877268,3.252282399813237,1.278258971569323,1018.9511217953132,0.06175198610904803,0.2653266415207549,0.16819309891913362,0.2830338413426938,0.16981373229509095,397.3353311234122
2010-02-05,23.22533026296913,0.8225208214589069,77.87710927938005,7.325333739746455,1.9062150884886242,-0.06780833975528955,1017.8443353819187,-0.5424315199638101,0.2548381653912274,0.08838900748776417,0.2852202340095882,0.16656511781594233,395.88734657462504
2010-02-06,26.22572992454752,0.01974928451904634,73.41363444790476,7.906876667411408,1.15549889126965,-0.8185245369742638,1018.9469016816075,-0.08011587315219933,0.2387313332671974,0.08836249932196848,0.20010307822865442,0.2787607191231789,395.6320910962594
2010-02-07,22.027926621848085,0.6382558939118278,81.16333066353602,5.819522471987234,0.05275499456185573,-1.921268433682058,1019.3135360007611,-0.7125071829947898,0.21630780560923568,0.08274689879470928,0.25354200071236627,0.11893005329045375,395.81953309591887
2010-02-08,23.4283966033544,0.6861430050931836,81.55683716509535,6.660347947974393,0.7925457999917297,-1.1814776282521842,1016.1547473841371,-0.5364381603626881,0.1901062072187364,0.15928369906231482,0.27343127239363374,0.24692363117085714,396.6772463847465
2010-02-09,26.614189956146923,0.13746871292862217,85.79528242222626,9.291552837126495,1.0916612838163113,-0.8823621444276024,1017.0604448990439,-0.08448494171037932,0.15622705595517256,0.10614860714581041,0.19245957022315713,0.32384895889314,397.3902395972118
2010-02-10,27.831256168892594,0.06948465810742521,83.8171580013489,6.827174680286023,1.3303493149803562,-0.6436741132635575,1016.5670142869891,0.0870320091783226,0.1,0.1131377163615595,0.17088978071921038,0.5054789428291926,397.40352911822913
2010-02-11,26.829032172729754,0.3074210108853047,78.39408616792696,8.06231943188715,5.299315390701656,3.325291962457742,1017.2046848648383,-0.1370189997704116,0.1,0.15291831896350278,0.20661759677758132,0.4215500377555903,397.0067120833808
2010-02-12,26.3850496176463,0.34344526183923507,73.87789896602979,7.948641731899943,0.23016950813950954,-1.7438539201044043,1017.1517671723756,-0.19138482063300213,0.1,0.09287533208677277,0.19220712580995533,0.37623882416790594,397.0569174993243
2010-02-13,26.142228797150878,0.7784807341170856,81.87792494552208,5.545217142111147,1.463222746178105,-0.5108006820658086,1019.8070071966682,-0.22192727114161492,0.1,0.10930371862072207,0.2406391889979252,0.30962826158824186,396.8821656884095
2010-02-14,23.913483691501813,0.378480578671605,85.20647273847054,7.371637578676935,0.9174858890838479,-1.056537539160066,1017.0188242781837,-0.5696991926482126,0.1,0.0813477794857435,0.19225239171288355,0.14497309248189322,397.04465539879703
2010-02-15,25.554894853727056,0.3161621061569564,83.36184216770454,7.245122453360167,9.230061123417114,7.2560376951732,1014.5897479709328,-0.40963190886439893,0.1523839263214236,0.08636659601660704,0.20324136731710482,0.5250905916953296,396.86579562865376
2010-02-16,26.19528868089817,0.3996351768170521,84.93571161526442,7.464928654685759,3.9590333794958297,1.985009951251916,1017.7499576994907,-0.3757187566155177,0.2171707187810257,0.13354727657725898,0.24517891628919058,0.5206861538105648,396.3454311806696
2010-02-17,29.350684835396954,0.9286049308829933,78.3755008082494,6.416819635096677,1.155305449594615,-0.8187179786492988,1018.0798298471314,0.08178245299395598,0.17615228439035482,0.12384325836842641,0.28285915591593375,0.2833873779987356,397.6330070811171
2010-02-18,28.041406808776777,0.6066466306842739,77.0177191019545,6.089331556979798,16.19439732850129,14.220373900257375,1015.0331769034967,-0.3011497519388384,0.40925375106575956,0.09312837929485639,0.3113793021766122,0.18635339988446128,397.4745499104128
2010-02-19,23.943640566240084,0.5585023625501707,75.57643859646983,6.764906263068815,1.4433536006455883,-0.5306698275983255,1015.0091493954798,-0.9570336331451245,0.4009171158034185,0.09436600990006193,0.30443517396606123,0.7175143013015592,396.44844925826783
2010-02-20,28.231226023575214,0.5886429971725345,78.88588700556222,7.177122428351484,0.3657261185793036,-1.6082973096646103,1018.6932162410733,-0.3075747894816634,0.38669245525382445,0.10306093357265056,0.30579031636519594,0.45523027415691375,397.19085128030576
2010-02-21,26.923983708006745,1.018449961805107,78.6711602272299,8.49322892825213,1.6232970615051239,-0.3507263667387899,1015.7810015613238,-0.518582354900562,0.41497961398306704,0.08019339637058501,0.35039689928660633,0.4847505625163846,397.626450767391
2010-02-22,26.449114510095836,0.41508516287564784,79.99059810973655,9.158198372937933,0.5128985760551967,-1.461124852188717,1016.0743146080405,-0.5901354434801837,0.40994286547553993,0.08847207981310252,0.29103299987415754,0.4927413475642288,397.13393176657365
2010-02-23,29.13280914524951,1.0433090126874531,78.19820101138706,8.76943481649351,2.0229224632877663,0.04889903504385251,1016.0317867802428,-0.21985120879197897,0.4267158850313686,0.08719806449031373,0.35850508612525,0.1634522933558037,396.85021270157415
2010-02-24,30.075609926738665,0.7204377602161923,78.05844388961043,8.264268475305874,5.5432639564163155,3.5692405281724016,1017.4970658679334,-0.13776929998098414,0.5025950274519154,0.08884690252797525,0.3494763550155865,0.7029242644633624,397.6955875394455
2010-02-25,29.977950828306007,0.6176054326132846,74.7194574245044,6.430276914722493,3.085415247777379,1.111391819533465,1019.2641600672798,-0.17443163114919452,0.4627202949810574,0.1293831232601267,0.33939156873368365,0.3213722378357501,397.1357481680602
2010-02-26,26.536330486578866,1.424251392022216,83.181855459285,7.055533484917747,0.6381079711227864,-1.3359154571211274,1018.4446544368873,-0.6549513760654413,0.47006770725166924,0.09004595263988108,0.4104592371696867,0.5653664040690439,396.7210143370945
2010-02-27,27.69328151195565,0.36534465415306744,78.72170923100809,7.703437931510422,0.7043946098466017,-1.2696288183973121,1016.2313255657054,-0.46328088023588326,0.4564003930214928,0.08658609634561508,0.29943041222543915,0.6914143994188016,396.4862568326482
2010-02-28,29.06871091915191,0.5837889966374807,77.32682349989862,6.889416178827259,0.1436112251244626,-1.8304122031194512,1019.8792238821304,-0.2537791307463792,0.44246207457927234,0.10126303739665606,0.3214964332565266,0.41465700614542417,395.6216884294127
2010-03-01,30.449261169519996,0.32782430147282227,74.31642838735529,8.126656927110535,0.6733744592706864,-1.3006489689732272,1018.9879382139768,-0.04355231122479858,0.2883469069822713,0.14434285163030386,0.2625893577310548,0.16062458787581374,398.09919651594834
2010-03-02,27.62929110706745,0.9907497577814932,71.24319092012426,8.296777983081697,0.1943984852121004,-1.7796249430318134,1019.2787481815351,-0.47322857076179936,0.2205417669267037,0.09671706611332886,0.2942526256901591,-0.10335035678938898,396.71910213480794
2010-03-03,28.303245593968335,1.2190217638791814,84.28645428018898,8.13865912675426,1.3840904531711817,-0.589932975072732,1019.2571375138393,-0.40660593427745106,0.22466243191699994,0.0951878412381092,0.3178572583344509,0.38596957834239837,397.64388513399905
2010-03-04,26.546247103430375,1.220290198536786,80.35844499300819,8.652809719990309,2.4643816242231673,0.49035819597925356,1016.3502805636084,-0.7114780982497384,0.1,0.11025438617498835,0.28510533570617513,0.44187668758415366,396.7255881963707
2010-03-05,26.448261851272292,1.0933386338984925,69.29906948488008,6.747611316117017,2.7820604070728434,0.8080369788289297,1015.5806304519336,-0.7380898457109055,0.1,0.1426369572290825,0.282124950558574,0.2737744719667598,397.29261482708455
2010-03-06,30.54486510938388,0.6734989368288492,81.06261592216137,8.608772743470844,0.12274942465537575,-1.851274003588538,1016.7830608160313,-0.10609104527982077,0.1,0.12961840574072298,0.2362354154051018,0.41503554577462165,397.45682693067215
2010-03-07,31.70878875366408,0.6296324024748406,81.68244536066389,7.003247158836533,0.8308972506857408,-1.143126177558173,1019.479363607989,0.07034824053764976,0.1,0.1608123114111621,0.24120693367083268,0.4718242811002139,396.63469772735334
2010-03-08,28.92611788486569,0.2440601184938893,77.50999699077997,6.780105485765023,0.6798372836506873,-1.2941861445932266,1015.1753193811367,-0.35636099955117223,0.1,0.21043222679451523,0.2175356798877435,0.5822863115184544,397.75454604067335
2010-03-09,31.148345677637383,1.3621644511028048,84.6917434144525,8.274500098742383,0.22030020819744842,-1.7537232200464654,1014.9404276712827,-0.04502565994170049,0.1,0.16563465641409117,0.31590684203450786,0.3354224090616253,397.19813700654436
2010-03-10,29.932984927261614,0.897870453617848,77.59291078000368,8.978787425348884,0.9003120010050745,-1.0737114272388393,1013.9772947895465,-0.2414954164521464,0.1,0.15045858602708134,0.2649246211699092,0.36959192588363043,397.5942649326664
2010-03-11,27.985177326581717,0.6151462754025124,69.22842649772441,8.2706385371136,0.7114082853211711,-1.2626151429227428,1015.1255262748462,-0.5460886545293411,0.1,0.14731907165882652,0.2357103490378992,0.3403557852504761,398.06534248495905
2010-03-12,30.061163499246078,1.1664868497544303,77.93678695191161,7.82231571024132,2.012973782567312,0.03895035432339822,1016.0910087930909,-0.26558698705977596,0.1,0.13237276962806313,0.286360515863862,0.38010199590139826,397.7274859410179
2010-03-13,32.474633712350894,0.48135549132551614,77.12905224463188,8.129721999927193,4.296343130863638,2.3223197026197244,1017.9482704805707,0.09511589742000132,0.1,0.26002016148282386,0.2561415975773988,0.2679458810650244,397.3292986213603
2010-03-14,29.384311796051524,0.9000637202085163,72.67699241549947,7.973216080348708,1.213358212133242,-0.7606652161106717,1015.4250325801326,-0.394296350737636,0.1,0.15405830781005375,0.26622386436386775,0.26408271252071086,398.36721711269826
2010-03-15,32.63985247457955,0.7309564727488724,78.34553145127222,6.727218652750067,2.7460864748283447,0.7720630465844309,1019.0791789268019,0.07364957727129173,0.1,0.14867808451830733,0.24769907263037944,0.27365850373654266,397.390787382026
2010-03-16,24.322858057739566,0.9787910032376148,66.91908515583651,6.626084334830802,0.31567244948221734,-1.6583509787616963,1017.8713125626659,-1.1836530552980304,0.1,0.18084258546574639,0.28213187596348543,0.3927987892694318,397.4770361318799
2010-03-17,31.255102847473456,0.7723317653420042,79.98539874360509,7.804563472143447,4.506949553374027,2.532926125130113,1013.7199071075196,-0.11000991918057648,0.1,0.16205136918383178,0.25584858728934995,0.18886136015281824,397.36544684335803
2010-03-18,29.83149351302489,0.3601135827905167,70.41265473464199,7.977076648733869,0.33115246296106116,-1.6428709652828526,1017.7916526076697,-0.2936607862693242,0.1,0.18257300595293838,0.22078326006493318,0.264801158309499,396.8506783998318
2010-03-19,29.102624517583337,0.8218240492822172,69.64484474697987,7.921524143922255,0.4266369036325124,-1.5473865246114014,1018.1333830337618,-0.4007666813329044,0.1,0.18673764426101974,0.2682036982065276,0.7132919014916197,396.81123486251056
2010-03-20,29.924526104795206,1.117339606700545,73.76244635130332,8.598402979167176,0.2251368687783579,-1.7488865594655558,1021.7035086892988,-0.1306528783154811,0.1,0.18199754756406042,0.2963332249392726,0.5273269828784944,397.21709968286854
2010-03-21,25.803345585854785,0.79721375144833,76.25418293977987,7.71806830835263,0.7411985973664542,-1.2328248308774596,1018.3733058367407,-0.7506130541422504,0.1,0.2225971232495132,0.27650051211968696,0.15300443912550044,397.00183010622874
2010-03-22,29.37372092704107,1.0415797126940134,74.66251173516531,8.506898592719685,1.6077572844338546,-0.3662661438100592,1014.3679921867605,-0.2387034139787347,0.1,0.18159215469944287,0.2886356176792342,0.5136302326363291,397.3837778420001
2010-03-23,30.558963310544417,0.49822020769945785,69.87906675849173,7.808834682929829,8.844716066832982,6.870692638589068,1018.3815558223256,-0.1309458695058271,0.12290794451027717,0.19420849535535478,0.24495695272963539,0.4623516536592479,397.94902854950885
2010-03-24,32.829282513422896,0.8066013159342335,70.8073595911678,9.785407289218425,3.153632026685574,1.1796085984416604,1018.2855647090921,0.1736610225826855,0.16349267164099432,0.20345606596196156,0.2907447528743101,0.31217070636786814,397.3441645916263
2010-03-25,28.862784514326236,0.6294928595433094,67.41408549022836,8.050511211988507,0.9574779119777392,-1.0165455162661745,1019.1594901298039,-0.4090162621001746,0.1679246513594537,0.21692899972560573,0.2784053812798488,0.18734637220264005,397.67084604008227
2010-03-26,28.305234888392945,1.0430720195657588,71.693513220912,10.317389239779475,1.7153176373247083,-0.2587057909192054,1023.2350047202483,-0.4621056044197815,0.16256354273050777,0.2341155867660365,0.3233109408055392,0.16053070894480004,397.31949125112055
2010-03-27,28.938664981770447,0.8303217941937603,77.92583637570833,8.33466531177272,1.9526549674045748,-0.021368460839338965,1016.8979481626807,-0.3615932519778645,0.12035118784551888,0.20708151055273882,0.28126198893885335,0.3654016143025041,398.85595357548976
2010-03-28,31.789994196875938,1.029557299818727,72.25951413677106,7.7740798178533215,3.4601312196463536,1.4861077914024399,1016.6743474538582,0.040596851818929525,0.16081799610860287,0.22700996017713598,0.31930411686759436,0.14709566306121422,398.3479554580849
2010-03-29,30.630751950400924,1.1502731063338842,76.30435954600155,7.092526943064792,2.6670379004102065,0.6930144721662927,1018.9247768492867,-0.1654905961951677,0.15939424591499093,0.2045521028201357,0.32421121525392643,0.5314055606589294,397.4798463722574
2010-03-30,28.924833804021564,1.0326339094608679,79.00719638939549,6.552417689408999,1.6846457714412542,-0.2893776568026596,1021.643304476094,-0.44443893452399763,0.1840509338633261,0.28435706060919413,0.34378578928784287,0.5836529377719542,397.74897047218803
2010-03-31,31.019034978623544,0.90803553927984,68.50952262577339,7.006307749322894,2.2123800166414602,0.23835658839754648,1019.3383421493897,-0.15465684887101386,0.14272325849123882,0.22164267624205503,0.30011333434797216,0.29437384096535807,396.9513079299312
2010-04-01,30.191840118494987,0.5273511240304911,70.23278170778221,7.119699196775683,2.74019339654235,0.7661699682984364,1017.3135591060673,-0.29879311466389774,0.18611268734371533,0.2500734122521696,0.2835909422818146,0.5260482130530724,397.52233366158544
2010-04-02,31.93719737842768,0.8264567585888817,81.73433640800346,8.394792239620747,0.2857649483548195,-1.6882584798890943,1019.9696729756228,-0.02110542718974212,0.183575431294793,0.21511770170318464,0.30225361575828147,0.211255181166838,397.3367907842162
2010-04-03,28.595060398792675,0.6676062063190404,77.80958979579415,7.473584604904026,0.4474260801477605,-1.5265973480961532,1021.5872990701049,-0.4947761771758239,0.18757910005232106,0.22500551443823463,0.2905360049790707,0.1458845894823887,398.0152784820801
2010-04-04,29.340138513678035,0.7243178375386179,61.932213324839445,8.18556589461657,2.333253135528255,0.3592297072843411,1016.4601528393516,-0.3730505429917045,0.21625372162055734,0.24171931927798668,0.30982369602342497,0.5039184823955308,397.1849367758019
2010-04-05,29.20458084958602,0.7149435272429517,71.93329034793156,9.278617509131786,3.799922193885596,1.8258987656416823,1015.9930252623876,-0.4297086671831782,0.25573697906365567,0.288396449102711,0.3347343811742052,0.5948653565354868,398.48462970618357
2010-04-06,27.052141712389684,0.5328560562576404,69.70069905358672,7.905943130961322,1.052766309672673,-0.9212571185712408,1018.1013120741139,-0.7520590449901399,0.11539554903748506,0.2511874954542798,0.2632605189732935,0.6664736182867003,397.62812027451974
2010-04-07,30.558829571670852,0.2389255446631393,73.52764127364453,10.069133403729314,7.813108221383865,5.839084793139951,1018.5855917768648,-0.2954327258240532,0.19931774729549478,0.3118791286173247,0.2772516172401598,0.3352461679393064,397.23061008773203
2010-04-08,30.473163655366758,0.624741334382228,65.36517445679347,6.809504952962895,0.4868755171491489,-1.4871479110947647,1020.7436393101565,-0.29878567215603513,0.1908416899385676,0.25539472200861596,0.2963450570223779,0.4359350063688421,397.68528993198396
2010-04-09,29.942795405959064,0.8820193149911791,64.58402542546808,7.829186999427315,1.0781048287405839,-0.8959185995033299,1017.0287434517516,-0.37713479657959653,0.17936479909933833,0.25913813712221245,0.31975281236558317,0.32036037362275144,398.04090140298644
2010-04-10,29.441966373184254,0.4181381375665167,65.09111038458681,7.434029268369386,0.9513128917842452,-1.0227105364596687,1018.7593282932191,-0.448817244478363,0.16132954692015258,0.24604505755441883,0.2640261950990231,0.5335644946201411,397.93542900935455
2010-04-11,27.05603441822258,0.8256467431273598,65.2987076278453,8.90253937675403,5.326993447384803,3.352970019140889,1021.0571855711349,-0.8316479889740904,0.19495375175564922,0.2941622850318053,0.32929948534897235,0.3341268892963192,397.755642054963
2010-04-12,29.018190854107587,1.3891390472643539,71.91944009538219,5.71805281952537,0.6720045433471925,-1.3020188848967211,1018.3776985541252,-0.5090907580592606,0.15902104646287626,0.2571977926731162,0.36377955646723314,0.4029992337722526,398.1177120355578
2010-04-13,29.143836486746284,1.1238582081596575,61.61895830148334,6.505664366762136,1.2727428413381778,-0.7012805869057359,1017.124197008433,-0.4892892889857483,0.15160222985801888,0.32081054416186805,0.35410965302193187,0.009343983072554657,398.0880982752479
2010-04-14,28.19158237801166,1.3076534060525509,64.09180976403698,7.831494252485507,0.4146236728192297,-1.5593997554246841,1019.0384625692739,-0.6115327792181611,0.11922269662260693,0.3274731325875742,0.36477408936830946,0.18457479221070988,398.0909686028768
2010-04-15,29.437534082991665,0.9293468035857125,57.9375974467123,9.479409372906598,1.4732213154616445,-0.5008021127822693,1017.2193253466527,-0.43015154461591376,0.1,0.34412154708104015,0.3261711444828833,0.3878504351540152,397.5421857260189
2010-04-16,30.529283679919693,1.159447504199183,71.59398917114736,8.14219642392449,3.8954820206090375,1.9214585923651237,1018.5358345486386,-0.2595974419288619,0.16141806395615624,0.28305561683332514,0.34928685465676274,0.3641715261331166,397.5379237534841
2010-04-17,33.4517496326617,0.5889608072789153,72.5873478106293,6.5522658948079595,0.7249246367474864,-1.2490987914964273,1017.4668722113422,0.1780540533255593,0.16641611264449843,0.2978857741545046,0.29818664676759243,0.3933510521187304,397.57420365278017
2010-04-18,29.983861111305167,0.6095743587447239,64.26878068397694,6.693245053002216,3.3298174427088374,1.3557940144649236,1017.5286752897811,-0.361630182704978,0.18436531205434342,0.3120935453173909,0.3098950930859927,0.23183619840014813,397.42890895419816
2010-04-19,30.102278951318493,-0.02236780825140461,64.08460201262561,9.549143153806842,4.845251950288662,2.871228522044748,1016.9878921202661,-0.3677434612867775,0.2031928298688292,0.2739264649503142,0.24537256927088347,0.07137893555952468,397.726272996615
2010-04-20,29.38791813477212,1.1514884395170462,67.50900754663745,7.239908191095097,0.15151257606879742,-1.8225108521751163,1016.6209916098693,-0.4661691555280632,0.1869602768195539,0.300060275770226,0.3612550097286386,0.18401710435967084,397.66755070104773
2010-04-21,25.64607336952363,1.253786457955703,72.28230368680664,6.9021213675867505,2.8246569440516547,0.8506335158077409,1019.7297760811505,-1.0344651652542594,0.1,0.2762758331043907,0.3382613957268875,0.19918318193445855,398.49425733093756
2010-04-22,29.374583683005774,0.6215557411081556,66.6184880949747,9.305655990802123,0.5896643100234639,-1.3843591182204498,1018.0937585995018,-0.3858819195099995,0.1,0.29854899849940714,0.28172027366063773,0.23204302339856456,397.41011460423147
2010-04-23,29.48927388283637,0.7069195651171747,60.75190955207327,8.821741044473285,0.3855382765002186,-1.588485151743695,1020.232017442039,-0.33084866638017885,0.1,0.2855601435879901,0.28635999958811453,-0.016009170123319427,397.1644088497337
2010-04-24,34.233723535350364,0.5523205107230952,55.80843502112387,9.066231436380734,1.8382013121573024,-0.13582211608661132,1013.1528406686742,0.3822766350322397,0.10246416591612857,0.2891274340710904,0.2727095310684752,0.11821201386022809,397.9753153356181
2010-04-25,28.858185292368688,0.8884286431977222,57.98868877518482,6.822830286313463,2.4456495576266013,0.47162612938268755,1016.5818399546619,-0.41964569566579474,0.1,0.29918649320370816,0.3085988122808847,0.14742746232128928,397.6823424665251
2010-04-26,29.778930945261163,1.1060466644384872,63.591133362544205,6.227645237163821,1.004263668136826,-0.9697597601070878,1016.1065422048401,-0.26566562214195977,0.1,0.3049852222277254,0.3321002331121663,-0.28955156797130566,397.2969951087943
